
Intensity Sum Ch=1 Img=1
 ==================== 
Time [s],Intensity Sum::1000000044::0,Intensity Sum::1000000055::0,Intensity Sum::1000000089::0,Intensity Sum::1000000093::0,Intensity Sum::1000000094::0,Intensity Sum::1000000096::0,Intensity Sum::1000000097::0,Intensity Sum::1000000099::0,Intensity Sum::1000000100::0,Intensity Sum::1000000105::0,Intensity Sum::1000000106::0,Intensity Sum::1000000108::0,Intensity Sum::1000000109::0,Intensity Sum::1000000118::0,Intensity Sum::1000000121::0,Intensity Sum::1000000123::0,Intensity Sum::1000000124::0,Intensity Sum::1000000125::0,Intensity Sum::1000000127::0,Intensity Sum::1000000128::0,Intensity Sum::1000000135::0,Intensity Sum::1000000137::0,Intensity Sum::1000000140::0,Intensity Sum::1000000143::0,Intensity Sum::1000000144::0,Intensity Sum::1000000145::0,Intensity Sum::1000000148::0,Intensity Sum::1000000150::0,Intensity Sum::1000000152::0,Intensity Sum::1000000153::0,Intensity Sum::1000000155::0,Intensity Sum::1000000163::0,Intensity Sum::1000000164::0,Intensity Sum::1000000166::0,Intensity Sum::1000000167::0,Intensity Sum::1000000173::0,Intensity Sum::1000000174::0,Intensity Sum::1000000175::0,Intensity Sum::1000000176::0,Intensity Sum::1000000177::0,Intensity Sum::1000000178::0,Intensity Sum::1000000182::0,Intensity Sum::1000000186::0,Intensity Sum::1000000190::0,Intensity Sum::1000000192::0,Intensity Sum::1000000194::0,Intensity Sum::1000000196::0,Intensity Sum::1000000198::0,Intensity Sum::1000000199::0,Intensity Sum::1000000202::0,Intensity Sum::1000000203::0,Intensity Sum::1000000206::0,Intensity Sum::1000000212::0,Intensity Sum::1000000217::0,Intensity Sum::1000000218::0,Intensity Sum::1000000219::0,Intensity Sum::1000000220::0,Intensity Sum::1000000224::0,Intensity Sum::1000000227::0,Intensity Sum::1000000231::0,Intensity Sum::1000000232::0,Intensity Sum::1000000235::0,Intensity Sum::1000000240::0,Intensity Sum::1000000250::0,Intensity Sum::1000000259::0,Intensity Sum::1000000267::0,Intensity Sum::1000000283::0,Intensity Sum::1000000498::0,Intensity Sum::1000000560::0,Intensity Sum::1000001049::0,Intensity Sum::1000159177::0,Intensity Sum::1000159244::0,Intensity Sum::1000159605::0,Intensity Sum::1000159705::0,Intensity Sum::1000160175::0,Intensity Sum::1000160809::0,Intensity Sum::1000161110::0,Intensity Sum::1000161579::0,Intensity Sum::1000161582::0,Intensity Sum::1000162288::0,Intensity Sum::1000162458::0,Intensity Sum::1000163287::0,Intensity Sum::1000164876::0,Intensity Sum::1000165080::0,Intensity Sum::1000165144::0,Intensity Sum::1000165704::0,Intensity Sum::1000166112::0,Intensity Sum::1000166767::0,Intensity Sum::1000166853::0,Intensity Sum::1000166876::0,Intensity Sum::1000167341::0,Intensity Sum::1000167371::0,Intensity Sum::1000167669::0,Intensity Sum::1000168050::0,Intensity Sum::1000169731::0,Intensity Sum::1000169820::0,Intensity Sum::1000170422::0,Intensity Sum::1000171132::0,Intensity Sum::1000171701::0,Intensity Sum::1000171724::0,Intensity Sum::1000171751::0,Intensity Sum::1000172408::0,Intensity Sum::1000173158::0,Intensity Sum::1000173583::0,Intensity Sum::1000176344::0,Intensity Sum::1000176487::0,Intensity Sum::1000177114::0,Intensity Sum::1000177409::0,Intensity Sum::1000178187::0,Intensity Sum::1000179876::0,Intensity Sum::1000180206::0,Intensity Sum::1000180392::0,Intensity Sum::1000180403::0,Intensity Sum::1000181625::0,Intensity Sum::1000181693::0,Intensity Sum::1000181973::0,Intensity Sum::1000182079::0,Intensity Sum::1000182170::0,Intensity Sum::1000182636::0,Intensity Sum::1000182982::0,Intensity Sum::1000186102::0,Intensity Sum::1000187154::0,Intensity Sum::1000187633::0,Intensity Sum::1000188084::0,Intensity Sum::1000189130::0,Intensity Sum::1000189516::0,Intensity Sum::1000189548::0,Intensity Sum::1000189622::0,Intensity Sum::1000191126::0,Intensity Sum::1000191330::0,Intensity Sum::1000191653::0,Intensity Sum::1000192518::0,Intensity Sum::1000193105::0,Intensity Sum::1000193637::0,Intensity Sum::1000195548::0,Intensity Sum::1000195666::0,Intensity Sum::1000197641::0,Intensity Sum::1000198065::0,Intensity Sum::1000199240::0,Intensity Sum::1000200832::0,Intensity Sum::1000201571::0,Intensity Sum::1000202768::0,Intensity Sum::1000203022::0,Intensity Sum::1000203028::0,Intensity Sum::1000203045::0,Intensity Sum::1000203149::0,Intensity Sum::1000203719::0,Intensity Sum::1000203934::0,Intensity Sum::1000204368::0,Intensity Sum::1000205582::0,Intensity Sum::1000206506::0,Intensity Sum::1000206831::0,Intensity Sum::1000206967::0,Intensity Sum::1000207075::0,Intensity Sum::1000207637::0,Intensity Sum::1000207796::0,Intensity Sum::1000209150::0,Intensity Sum::1000209214::0,Intensity Sum::1000209440::0,
100.335999,195052,176951,138418,154879,153074,152485,178864,165132,183956,125531,231350,234379,156672,196516,166358,183688,230521,252146,215964,303680,188882,167539,223592,184559,167455,150736,273968,204512,312836,170606,172566,205389,207025,198674,248945,203439,196958,364749,223084,197029,214025,191658,199722,190078,342410,247385,191660,198180,202508,162443,239845,196231,269528,165494,205515,215763,,181898,179965,251535,204784,224455,169545,332767,206549,239269,137427,124768,197601,169210,155896,127493,,161920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.113998,201978,167328,140605,159623,159703,153001,177520,148597,157204,115546,217600,219238,158940,182789,184443,180254,210506,216315,228543,331859,214779,153723,213882,188503,170743,163517,264876,201798,345014,168958,175898,203921,212602,213016,270058,213975,197275,348026,210062,206370,212827,187291,193743,196222,330731,251968,193981,206677,191367,171499,233227,194921,268022,161530,197217,209661,185718,185452,178411,279085,207033,224491,165813,337584,207977,234395,130863,125009,207912,173505,150696,,157024,165057,164261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.891998,202175,177556,146736,147074,155256,152949,189745,149494,167280,129378,233531,219287,163467,193877,177792,178774,212445,223366,231558,321347,191398,166603,210558,179115,169799,164259,267125,206126,332583,165028,177571,209257,198189,213337,257179,215640,195919,362881,220840,201726,200854,182601,199034,182969,347538,245417,189597,208407,197690,166918,239509,198604,260303,178240,199357,209177,184681,187804,171526,286617,215239,218544,168145,325484,198640,224668,131502,126467,204017,174856,150998,137694,168706,147340,160649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.669998,208969,174308,141427,147002,155628,156434,190036,147579,173676,118052,219349,220752,154313,187858,183032,181212,213005,214922,228302,339669,202915,167827,216431,183033,172152,166102,264752,203600,351861,173717,175065,205420,210911,211889,261433,217677,194078,339459,212158,207079,199223,181093,200814,196821,342410,247013,193652,206852,187359,167492,228453,196502,284154,165623,191030,209317,185031,177594,169034,296046,211719,212334,169363,323475,199266,233985,129515,119781,200729,174960,145712,131182,164765,145863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.447998,208679,170767,136391,157748,151440,158038,186482,149874,164596,117703,226861,220719,155432,183957,181760,182985,205437,211164,225132,340980,206462,161806,219325,189458,174777,170830,257233,205204,349487,172379,178629,216278,199413,210863,274232,225568,191188,345579,214163,203649,202636,183200,198073,192519,336849,247644,183139,217541,193339,171672,244274,195911,274532,165731,198864,208007,188016,181497,177546,276929,206649,221002,169721,334122,204808,244928,138080,,208153,179388,157885,137124,158616,148563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.225998,207701,180469,136497,153030,155297,158100,186120,150254,169682,123211,214852,217189,153168,186335,179234,187969,208663,220609,229884,334876,198263,159850,209251,185702,179070,163672,241673,213221,329429,172708,170364,197381,205931,208128,263050,218280,190666,361544,212699,195851,201460,183856,199388,188170,346695,231506,186865,210711,192293,167756,246940,192465,274037,165674,200512,201746,188726,183928,170473,282805,203776,215659,172913,321324,210479,223342,131109,,208310,180707,152494,129685,163628,148822,152565,224777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.003998,210189,185317,134511,154903,152592,159600,183242,148671,165938,121000,228484,209285,155619,194798,183885,189060,209292,220086,230247,344262,221235,162039,211129,186427,177512,171467,247321,212869,353913,174315,180584,201943,196826,204286,267722,219688,190892,354495,208817,200828,212719,181171,200596,195073,343533,241248,183525,213801,188556,168194,230489,187572,272012,163659,196696,207786,184608,192978,169459,270906,214366,211551,168505,330004,208572,230928,133922,127374,200551,174030,150136,139616,159785,155327,154652,235779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.781998,221395,179130,137569,153613,152160,155399,172560,156070,169972,125754,234371,216238,153453,196963,184640,184949,208884,209673,237057,353414,203253,167447,208008,176935,179534,171905,250832,213852,370943,169542,175047,203362,207089,206846,277072,218603,195885,369808,217757,200490,212629,181208,201200,200661,338346,246793,186350,203011,196670,171943,240509,198822,272177,160982,194083,210814,188188,177503,175725,267205,213126,211813,169087,340282,,240206,127570,,200515,174172,142585,139068,163657,153932,153922,240152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.559998,222343,185346,133366,148053,153762,160788,176638,154707,166834,122998,238877,210985,155116,188036,182971,189721,209432,223714,228934,337252,192741,160919,204188,177094,172589,163270,249286,215546,382957,173567,167649,207349,208434,206643,264987,213786,194362,359219,213063,196387,205929,180079,195693,195225,344319,256261,179189,211556,192442,166073,239679,186883,267836,161323,189879,215576,192217,181258,171909,251816,208762,222261,161556,329189,206589,247373,136267,,206247,176485,151609,130599,170548,152201,151162,236007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.337997,223362,181687,137533,161849,146605,152072,170039,151112,172886,124141,223901,208204,151080,182081,195232,187474,205058,215734,222764,352452,201777,149566,215038,185800,167399,170993,249720,213907,379020,166998,170816,204886,208878,212549,273481,198461,195319,350372,205898,196982,218142,179383,190621,201250,349848,253375,179034,207465,186504,165444,245313,196571,281678,149764,204001,207809,185549,173849,173508,255658,203484,216797,158567,317884,208384,237847,134332,,207967,174058,,136350,160147,155064,,245110,159132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.115997,217342,181207,135671,149733,159465,157668,177165,149346,168969,123257,225385,205932,150622,195773,183009,188919,211009,228742,232701,333424,214770,166567,203481,180489,178438,163377,240171,214605,364770,171098,174582,206291,203537,205306,266404,207152,202472,350630,214771,201893,206761,177960,195505,195964,355019,256791,182371,216825,194022,168353,242741,176603,280075,,194771,206552,190248,185802,173887,265528,211089,208986,162401,320279,215107,242556,135775,129322,212468,177464,150792,135929,168528,,,245052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.893997,217783,185506,126050,154520,159346,158807,174314,141461,168328,,232385,205928,151581,191200,192278,189029,210634,211680,231743,348041,200899,162769,201903,193788,175023,171679,247492,217711,367238,173830,180061,211188,211251,209818,277730,201705,193969,349602,205384,197469,209218,179280,199919,199816,345252,257062,185492,216042,188473,162304,246299,192117,283731,,197593,212585,185605,181807,177728,257659,221014,231140,165774,319391,,240829,138556,121441,207947,179495,152165,128929,165025,150399,149055,246135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.671005,215611,178494,137706,151968,150760,155493,178268,148285,178108,130368,226857,197657,157669,187195,184934,177682,208412,207204,224672,342837,,159575,205104,195035,180316,170861,242108,218190,380853,175051,182177,207166,205016,207259,273498,199940,190536,335785,206510,199481,207300,176280,205614,197914,339986,254165,190201,219290,190559,159339,238194,190564,284318,154123,200939,205180,196843,176800,174088,254077,212056,227580,164506,319724,206724,230278,139408,123124,204564,175159,144724,126390,160880,152971,149501,258786,157424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.449005,218603,177534,134665,159998,150298,152203,178483,153956,172370,126713,219536,205761,155741,188418,187197,186523,214957,211224,236429,346717,,163023,203754,187109,181052,174067,243330,223526,377207,167215,182826,206261,212609,199958,275585,206541,196771,328365,216265,197254,201993,181438,205411,197755,353447,252810,191482,207757,191163,174609,247500,198115,277221,163776,189507,203932,195125,185933,166159,249381,211615,215990,170600,331325,198136,237129,143097,130539,204200,177275,151468,131279,162495,151511,,259861,,268758,222993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.227005,217238,176524,136038,160106,153161,153796,193719,149438,168911,124051,229076,201889,159309,184736,189649,188756,216604,202182,227328,337577,197290,162655,218427,192074,167134,177441,245647,216063,372032,177700,188135,203532,206244,203941,274315,207540,181283,333066,201099,189542,208121,178065,215263,204381,352894,255667,190419,213835,190990,172609,238650,202708,282131,155136,199488,204950,190276,175007,166649,265099,213298,207133,157687,332590,203296,228574,134789,124243,205513,171250,151049,130624,157062,161230,,247473,,286236,225032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.005005,211234,173409,139427,155476,151258,156796,182932,147545,177708,122141,221354,206824,160247,182785,199630,193143,215845,207908,233312,337698,187068,158836,210466,195738,177639,177045,245749,211931,368148,170741,175778,214956,214112,210335,281812,209576,185642,331925,204953,195830,201841,182193,208424,200886,352733,251379,185823,210695,191480,160647,240229,195185,276461,162349,197271,203470,191621,189793,168586,267514,217178,214508,158818,323997,204489,238757,142144,122757,203703,168594,150062,132254,161598,165729,,264685,,330275,223314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.783005,210010,165787,132899,167117,150640,145006,177089,146302,180452,121721,224850,218499,157490,174088,196755,188767,214053,212761,206964,331887,178043,157092,218614,196573,176813,172035,258669,211083,309212,171270,172317,216833,206422,202298,295354,201830,181512,342596,212729,192358,205813,181085,219407,206125,349217,251621,187545,200497,180501,158736,243467,204097,287319,158788,201292,209695,197984,193537,170485,265420,214748,210051,166071,327704,201572,237919,136316,,200666,173769,148865,134183,159940,162061,138051,269422,166186,264843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.561005,217406,157924,137886,174340,149698,145004,180825,151457,180992,126037,225675,221011,151845,170152,184050,188460,211662,207009,217661,337478,184443,151894,217834,200091,171894,175413,257131,219520,297310,174172,171136,214330,215859,208208,278104,197276,184331,358408,215319,201004,202140,165757,214323,201027,350832,247099,192083,204720,186426,165615,239836,203204,289734,140541,199241,210196,192563,190041,176511,275247,219673,200607,155876,318895,,245324,133679,118351,207807,167898,150625,,159884,164640,,261393,158165,307073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.339005,213053,172953,132476,152382,144373,150787,178867,153549,172523,126923,226118,199680,153806,188826,185050,195290,211794,200812,225432,341799,215077,165368,200056,184587,180139,174297,249818,212124,283952,171272,173990,209189,208793,209050,274284,205455,183288,356682,210183,191944,204404,,215978,187002,351460,257075,188037,207471,178154,162666,247855,191820,291968,140910,197514,214267,186968,177425,168000,279655,215868,205096,151935,330950,,253830,131951,121871,204769,177913,152435,127271,164845,155653,151571,252452,165970,286160,227128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.117004,216004,168778,143473,174121,152778,141018,173901,152563,190247,126823,218391,227122,162015,168626,184533,190242,215138,213351,208430,316431,186998,150387,220542,192735,177178,166230,268992,212527,301185,177826,180347,211068,204374,197318,266690,194021,182335,367691,214748,194083,212689,178856,216099,188606,361721,254264,191344,208457,188358,162771,242930,188089,297248,141634,206503,204001,192237,185310,169324,283419,217793,212763,159309,336345,185727,249424,129196,125041,200629,185214,151375,122024,,165767,147253,245068,171562,304812,228276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.895004,223097,166993,142167,164071,149927,145856,166195,150448,178228,122947,215002,213716,151761,175991,192196,189106,211065,218249,220919,343546,195414,155062,218476,190845,174594,167914,260165,209118,297474,176834,176387,213067,209282,196238,267239,200670,182995,362798,214256,192289,207033,181167,205644,199391,348790,247159,184628,213030,188611,167728,236974,197437,298805,161742,197057,208513,182022,186332,175558,275731,206223,199227,160533,334500,207088,252217,133750,123500,202806,180200,149274,,153384,159830,146047,258150,167514,312644,234358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.673004,212795,168809,145916,167748,151064,142215,166255,155819,189614,131464,215182,222909,164611,176958,177455,186947,216703,215780,209355,291907,190335,157800,224705,195858,175110,162380,254357,205285,291952,178492,186979,214581,202297,195985,256949,202444,185663,379988,216840,198164,204249,188770,211999,196645,371458,248213,186783,198124,196289,156962,241235,200616,287070,161613,195139,199719,189099,180533,178409,287522,217374,205583,162782,331104,200569,241992,137984,122154,201212,180814,151546,,,161911,,241940,,262664,227640,134670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.451004,221071,163249,140570,161697,157482,143992,171708,151104,185948,120532,217390,212469,150568,165508,178260,182818,215593,209111,213643,319355,192737,154651,228788,191894,177391,172220,256361,218632,318223,178041,184853,216294,205782,200790,282821,197689,182800,360610,210773,193069,215438,179848,203061,197203,351306,245729,188799,194483,192775,162491,239611,201563,304694,152241,191808,205834,183863,174951,169239,289546,217040,205700,151166,335081,202225,245622,147429,120756,198949,186727,151146,,149962,164203,,250546,164103,258920,226506,141612,197316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.229004,216031,161633,144373,168177,149926,143074,175280,159343,178252,128952,209413,214463,158814,172538,183456,182773,208841,217615,214821,326105,192151,153073,232128,195962,171919,171775,255424,212320,295283,174532,183281,217447,209798,203308,277248,193806,180319,339813,205829,194360,215976,187466,205357,198990,356860,252920,182042,195447,197390,154046,240443,198807,301246,154212,195405,207763,192663,178447,184453,287969,210089,209723,155018,333084,211408,243430,153060,123205,193935,176888,154724,130518,156201,160807,147900,256525,164280,269795,221135,139645,195616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215.007004,208815,173376,150902,174023,149201,144897,180294,154746,198372,130396,212820,223341,159859,169566,175983,189371,220881,221721,211814,288800,179518,149523,216838,190025,168517,160159,252299,208095,299795,175010,178735,210760,209512,193631,254286,203528,185356,338621,218047,197745,208107,,203676,196886,358507,249868,187518,193360,205767,156750,243607,196845,291438,170904,193322,205508,186052,184618,171783,274770,206057,207882,163475,319930,206547,237036,151686,120856,197065,179355,148098,,153634,163455,,242310,162896,271332,224271,142413,205196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.785004,218407,170502,141590,154047,164599,157789,184379,149758,170579,124640,220668,197182,159959,188375,188612,191534,212456,198649,236780,341993,229233,160551,203981,182602,179998,174008,229494,222029,311493,171269,179300,221135,215282,210354,268838,205162,181926,358198,210031,198080,211819,175292,196558,199067,348755,245165,191327,201479,194413,171395,247618,194622,273086,154532,194901,202691,194631,185856,174615,276173,221631,204098,161968,321652,202043,234752,145704,123642,198766,174893,154543,,163188,162836,150312,266719,157332,265324,228557,158266,209334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.563004,215580,175417,146392,155877,148871,158249,172845,149636,191597,121395,215311,214819,161367,195390,177109,189407,223316,217270,235082,301327,203142,174939,213096,183885,173584,156866,248789,206638,285966,178579,177790,215172,208854,197673,261516,206580,188061,378370,212981,193300,207663,180653,193195,190021,362113,243946,195510,198671,203104,162542,242614,194699,285858,164862,195667,200193,191498,177311,179939,268797,229004,197969,169837,328102,212930,224931,132607,124302,194529,172835,157168,131114,164371,162883,,253451,158926,273693,219181,152011,205799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229.341003,222752,177077,139795,172631,152575,148611,162463,157059,177387,123225,204732,215976,153957,178154,184850,186676,223300,203367,219549,330216,202861,152275,226814,186298,169302,166691,257114,214085,295989,186591,182619,215549,210510,201994,270033,195988,183096,360424,207131,190925,222467,169683,197353,197667,347245,247732,181341,212516,190019,164826,236421,200940,295233,152698,199721,206257,192970,175127,167228,278349,207074,189720,172875,332348,207115,242234,143659,127933,198233,179833,156855,128168,156264,163650,142283,253938,162833,288261,221209,150346,198806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.117996,212837,168470,140291,173111,155068,149640,170143,148230,190794,121426,207340,220417,156763,174884,170612,181289,224467,212563,215607,313715,190945,155514,235342,193228,165386,152934,254880,216066,291205,176509,181584,213619,198323,197574,252573,193175,179941,374549,217289,194605,218383,167778,183050,197269,354063,245061,195786,208195,192801,154827,226484,206236,291369,158157,185110,208980,192920,181063,174017,274679,218687,204479,164802,311908,205240,240566,139935,123623,195012,175644,148634,133889,,162647,,257025,170590,284524,223654,140701,191780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.895996,213334,172474,143212,168813,146049,150132,176410,151986,186243,124478,207773,220530,157844,192914,177476,183869,235469,218519,227003,300380,188246,164420,207790,185569,155288,152542,241192,209095,287210,178626,182788,209773,195749,199765,246525,203351,202923,390410,210149,203336,202524,171091,185859,185725,368707,234193,202059,200119,190878,158854,239387,197604,271749,163102,190699,204716,202066,172790,171030,277314,222086,197098,160512,328765,218663,235302,136991,120160,190911,180306,147738,141591,,172978,135157,256755,,271969,218185,147559,187318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.673996,214879,175332,136883,168522,158606,153326,166659,148265,168119,128474,216403,210895,156690,178382,195258,189176,221905,207969,223880,340227,199658,153979,226238,192518,167420,167090,254187,213584,298875,174091,183250,208513,212325,208475,268100,185992,189116,368791,205860,194519,208499,169685,187506,192258,337776,248745,204079,217125,182629,161813,234157,196499,284647,146013,195904,212619,191170,178948,178794,281423,211760,187336,153144,318089,205331,224978,139075,129256,191881,174462,154089,135774,159391,163073,143103,248717,157320,291108,225936,148384,188242,154901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.451996,220778,170436,143866,158717,148831,167520,177135,154415,176298,127908,226255,212134,152975,202953,191270,192674,229445,215994,241662,325182,205457,165803,198512,182066,170704,155703,252585,208040,300344,174249,175321,200432,203796,202017,255058,198491,190060,358210,220453,194209,201423,169003,191974,190766,348853,236737,203119,203092,187690,160987,241291,190860,281961,156011,197644,212491,190607,180113,176465,280940,230034,184979,166208,328079,207709,241761,133861,,191196,182966,159950,146254,169795,163880,149056,231015,,279514,221918,157882,181672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.229996,207998,170972,139372,170395,149949,145401,167519,149951,177718,121720,207878,217028,151228,173397,185062,186389,224264,220498,219489,326474,190677,145020,214158,191072,173807,168015,261157,207266,321064,175767,174640,207940,199512,196400,258760,182408,191141,334024,219583,192293,209379,180164,190781,185824,340275,248785,207469,204013,194427,147725,241501,191363,290432,152181,200916,201987,188962,184193,172248,271464,214887,198300,159108,323878,202121,229816,136563,126409,186201,180733,158122,150486,148694,167745,146901,218418,156799,270693,222479,148885,181669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258.007996,208426,165256,140991,173091,146371,156054,181401,151085,188995,119909,226218,219331,159098,198979,167885,193199,227371,222211,230720,308386,195839,165579,211470,190350,165234,154848,256041,212093,298368,181644,174153,214595,195798,196315,250515,199864,185769,322919,218174,195470,193176,178839,189296,186158,358193,238444,198656,193980,201148,159701,232853,198040,277077,156546,189623,212550,185605,184075,177693,271436,207670,210184,162147,333306,195782,226147,142699,123064,194383,171177,155498,160349,,165500,142783,237444,169365,298757,226595,150736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.786011,209009,163907,142410,167387,151344,153007,177590,155270,186227,125672,218447,210893,153677,188322,173978,188880,232029,223150,224149,297910,201617,158752,207364,192851,171312,156945,266286,207247,290438,180041,171026,202234,201579,200160,243383,198701,190630,332696,217683,193288,,174084,191192,180757,356815,232372,197762,194007,191023,161337,235882,195587,282507,155382,193452,203416,187777,183080,180130,261478,227441,210239,164613,311963,204870,233933,137439,119982,190585,179376,156187,153755,,158585,143555,236136,167198,288589,217756,150359,175725,162384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267.563995,199345,159540,137977,174270,150177,142053,172910,155656,181313,127835,215920,219187,152794,168582,180661,186942,226689,220009,222167,322071,192694,149621,220123,190896,166098,167259,261593,210723,307672,175043,176193,204853,192307,199366,261394,190072,187348,328882,220525,186466,201744,179128,182237,189921,328222,241490,197311,208110,189868,166428,236564,194307,276079,147347,195345,209876,188445,186649,177441,259357,203797,201928,159401,316818,199909,223999,135328,,184775,189618,159661,144914,160981,156899,139757,230347,164333,291896,225742,143208,181116,151512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
